z	dL [Mpc]	sigma_dL [Mpc] (CF approx)	sigma_dL [Mpc] (CF approx, gaussian prior)	sigma_dL [Mpc]=2dL/SNR	SNR_GW
0.20764414286500088	1021.83322065015136	121.355584118301778	88.8568958457555169	71.1833398878743654	28.7098981941479323
0.343856412406382095	1818.318016441895	175.586804413102214	133.496715043118456	165.872809271613651	21.9242445392533618
0.231167398942070612	1152.89282423776444	147.019376577827444	112.20770701977132	94.121996646583502	24.4978403627949994
0.162119179314422102	776.474645347980186	65.7141634508965211	51.3026385454600842	79.4413546009524161	19.5483737468563028
0.337354248756430941	1778.32084768827849	341.035392059969979	162.376502566131478	218.321306210486227	16.2908593627941904
0.525420379628342094	3005.34508004585723	338.627611082858721	254.236766487103722	365.543397089302001	16.4431643628439197
0.199189163496650501	975.428211058703141	92.646770560193275	70.7367877486466483	66.4311719470222773	29.3665814547601372
0.273062938469648131	1393.21782287315409	151.187805698707592	93.6312152638424635	184.277573745623673	15.1208613674971506
0.322004442581172778	1684.6477811695886	277.423962741892524	178.814184471807721	235.710610254495035	14.294204061078851
0.302542043452775911	1567.41688999336361	191.826068596661003	148.320688926080606	187.986545346567795	16.6758412109090983
0.286145059814615799	1470.01513645922205	266.645339978495542	162.815472259080963	204.862239392911966	14.3512551733834375
0.405298146794653036	2205.27559651963293	292.636094551246117	221.962393094861966	294.407916294732505	14.9810889888702992
0.234584282257502608	1172.1654931587575	195.289891950501556	139.180960986854956	153.23277511524552	15.299148531078659
0.364865780345209334	1948.82238626966023	218.353188168823181	172.756112691754964	196.363042469457187	19.8491769302544299
0.3848299696457258	2074.59394093900983	250.24580126448592	194.543048903348847	203.34326717701688	20.4048451639464297
0.401096208241241037	2178.30665023356914	285.502336321620703	209.05449917484367	299.489928267225087	14.5467773346283433
0.218694514109024851	1083.04530994293805	44.3758313710190464	42.3268229858873823	137.279554024391603	15.778683397390763
0.172173663207217054	829.701420075074566	99.9366385561533264	57.8564644294151833	61.4729710089714208	26.9940237622153383
0.247694663349359967	1246.6590390277895	54.2756620030570076	51.5766170236398196	162.203672165872153	15.371526703204788
0.111672526634347236	517.973447670300175	14.318307282979065	12.7662831767559126	41.495013261405408	24.9655757142301376
0.271044793071840928	1381.44362052760744	161.934926831868779	123.105927605353401	202.913819272351883	13.6160624789524789
0.1988059355396814	973.333778487086192	70.1997517796071548	54.2125345942363239	45.9608493106235516	42.3549082789515126
0.159559088083385703	763.010763256992846	90.3618869179630053	60.227300889335929	47.1628452403075662	32.3564347896843287
0.31342673611338423	1632.76608696968106	125.961549784666957	111.19053608334859	250.253873406092303	13.048877643705092
0.331583981349215406	1742.98337182161504	213.501026449010254	166.201235046245102	171.765498771941423	20.2949181795330169
0.26059378015054202	1320.78663548302256	95.4721777023883646	83.4451505547326207	146.163180468158086	18.0727681383583238
0.192184723362890164	937.269998169748533	71.5194153353097448	63.4637003048465687	133.274229945583544	14.0652847673918657
0.0938477495193632549	430.15210636507561	34.4608215448529194	22.4690935240108764	17.43365268406173825	49.3473300358141174
0.137971751230344886	650.933107059390977	65.9200938972560948	52.9878042057194847	39.8548050855050211	32.665225970262334
0.251526962920479935	1268.59636299017757	132.963522695067468	103.511553578160331	108.452888714362221	23.3944227402064513
0.1206917869700046	563.121708377821164	32.6737490040841649	25.1684280517443746	18.28532077096563937	61.5927623508770381
0.146479295240245388	694.790646898120372	28.5574637572352827	26.7777135780590605	61.5903089018904661	22.5616873591226401
0.193796909452419452	946.029681365050578	117.361383068168095	69.1615015832455811	54.4309269591062405	34.7607411527567507
0.436163502240038525	2405.56379219031078	281.721817518077614	209.928671482900995	281.501163716658874	17.090968722328963
0.273626496310082512	1396.50922396289479	85.7676980431410101	80.3924492686184351	184.184363363700058	15.1642538862571605
0.245282952258340181	1232.89105240907452	87.1079444657521975	60.4062365524844083	59.7634029985383351	41.259064596412891
0.218081546325161302	1079.63329123521817	47.3251177156529295	45.1716434830488041	153.501429576616033	14.0667522669077005
0.400867759843040794	2176.84249523094058	230.078353157245886	170.657023816434759	253.618833828810551	17.1662526979386811
0.181595380109787374	880.078695382354454	146.49268144022173	90.1854579679557418	94.2775594862997128	18.6699507322364724
0.299238427225319903	1547.69132353159307	178.313922292646879	140.53389470643603	153.968734863895533	20.1039688336689011
0.223249781790738844	1108.46228010774507	94.6680148058978688	73.8083096491129567	104.80180694534116	21.1534955821106756
0.519495413963937391	2964.62719053265209	529.905449105641424	324.585725654085422	436.496578952516668	13.5837362008518863
0.168701221218489739	811.256255777032607	215.563127413370921	94.3339577416905968	120.74479202527403	13.4375361813902874
0.197810256180392496	967.89577733269573	72.6623184710392991	53.5638070773515764	65.5513907626828395	29.530899835116859
0.1160028859013571	539.591068614585765	14.7620222956837974	13.1254487512868732	35.2262653286994022	30.6357238600012636
0.300783249961902754	1556.90898023388127	209.53314185778251	157.507593587534586	210.502637590301082	14.792299023483741
0.170495799603613829	820.780601248990934	43.9910090139475472	39.7154399087824928	61.44077395010409	26.7177819705052855
0.346043848863743175	1831.81576262553358	301.254596139584748	191.92479968146435	208.430670580088856	17.577218914350361
0.119187389316897097	555.55817558520971	14.6542955179421366	12.7584104239652785	25.6961472507791989	43.2405815676015948
0.11690269478096571	544.096734950789369	68.6456746143735046	48.3984453082165444	38.7040859812156305	28.1157258287849743
0.463767696037868049	2587.86819722317023	310.081954982887396	211.065489280124268	393.392619587601024	13.1566687750068549
0.201576417315454837	988.492561099258069	60.0925418105613218	52.4664422421197116	72.2336445942640291	27.3693115348565108
0.154983570167905871	739.037873802241506	54.4018871440301694	45.9534011628790893	30.3631975284090994	48.6798449412823686
0.302548669678087023	1567.45650557422641	191.008626604907505	148.320847842952645	194.563582879176583	16.1125374273932067
0.210097098618054368	1035.36627314893849	103.417654331658582	60.5168033294988064	114.868267764423441	18.0270198776273034
0.223045132716628736	1107.31811630168795	170.858339328266197	108.943024755331464	108.295523863761766	20.4499332344468705
0.40176193030148255	2182.5745708546051	202.31943868085969	137.974171838300066	186.403838716483643	23.4176998272471799
0.107865090940455044	499.056984442743328	27.8530089372111824	22.3345827230820006	12.84550813482758739	77.70140024117336
0.331138822325901305	1740.26337803857973	175.316764551745251	133.099389081071479	197.073690506149904	17.6610421570633029
0.319390964236528241	1668.80480764180493	239.918454310847807	177.380207979270153	248.927809542711912	13.4079419306942924
0.338660076238185503	1786.33841611252069	215.134834968710862	165.697046092578546	151.913496163553378	23.5178369430627789
0.0444881520623359172	196.988473590839277	4.59587205594098958	3.26446167837447954	14.0283170860837691	28.0844056178704164
0.353455876160065685	1877.70853027165936	214.88473375140768	155.177703442814277	210.861464946517849	17.8098784502698457
0.279101566800610712	1428.56528177400378	99.9315939629031931	87.3627171217408289	150.558666616520296	18.9768588401838585
0.185210535905009799	899.535995758945319	105.528889650890434	69.1592194134376541	125.252095211531022	14.3636079578512597
0.265133875391004636	1347.07176054297474	99.5322107026725007	67.2871932986117827	78.3776083840732554	34.3738929603957359
0.294154560556487699	1517.43563246954545	275.650349889673464	136.145907104580402	227.087676471240085	13.3643151055070462
0.311724480806386595	1622.51011276436634	261.455085460338182	156.163038748797817	150.809584844224674	21.5173341195826673
0.170085792453679829	818.603023248196337	67.1654763696638639	51.9667089602940564	40.7206161428634308	40.2058269637288959
0.133825672998815648	629.708167075702136	18.7344710450706771	17.0558392999766575	52.1837987705649975	24.1342402014204396
0.308888139373597159	1605.45093554707705	209.951121189946889	157.834790380359806	189.926163232733271	16.9060534706824619
0.482215442593536547	2711.32132408507596	332.260792704865935	240.807758418440926	388.549609664083998	13.9561140026835542
0.192752833876229879	940.355203962956466	110.291028581466051	63.6911392674032584	53.8355790118026436	34.9343397516648864
0.235089217212713475	1175.01855071725777	255.036124662574736	113.539976546633611	130.021215261610109	18.0742588561882513
0.424590174828742839	2330.016511966292	335.00376984795389	235.94975140786218	269.504961106633374	17.2910843822603226
0.16233758483191485	777.624946346257161	123.546987151301948	68.8892458454727716	97.6209491455764936	15.9315178381769247
0.221204828296589717	1097.03888888186975	103.139120434345472	71.8596525766066065	127.027835120342786	17.2724173066881654
0.217670818991639425	1077.34810620200892	157.230032941166996	81.8727146212574013	102.471935794027447	21.0271836450424878
0.180778766042385186	875.693300576876482	32.6036180688021702	30.7512745872794113	96.0587636926515819	18.2324499486321478
0.27650139353324299	1413.32355114546294	149.051665187252979	95.1400562083769472	202.024255277056323	13.9916224337243982
0.1991751684449663	975.351711113149463	114.424803760261014	88.2907532359529768	85.3689159337794924	22.8502775382488856
0.357225699270680597	1901.14207334781395	155.103066613998067	100.584419558567959	135.43314776145981	28.0749890964111764
0.299169517238214056	1547.28041037560047	318.241960268362504	144.422085378973662	189.440764667868451	16.335242449937585
0.255348166872165105	1290.54256340888332	215.57454014253122	109.489645601475857	120.034681068993482	21.5028282145741834
0.456148534489085211	2537.25599565388575	357.037122668443942	261.666853247679626	314.055023336000234	16.1580347844927417
0.177658627665601365	858.970645901920875	57.4786816640726954	54.2335906095149127	127.146529724461971	13.5115075144148715
0.266630096386719195	1355.75622418379339	104.205713466759249	92.7831842646062768	174.685420924048833	15.5222595796733405
0.256426065768992739	1296.74625087204163	55.8831464452021507	53.2537850629959806	162.405112024315443	15.9692787340079736
0.301790971731914048	1562.92785209367889	142.240728587492811	103.946898913433372	121.754169823938276	25.6735002070769198
0.189010588586705275	920.064042739770116	120.205671041380953	82.1391708779600123	72.1002465142083751	25.521800194080015
0.280181345855959663	1434.90425775911308	74.5827070643483836	71.4031722884308664	198.824732686432234	14.4338608016348733
0.400347193779500454	2173.50692217218011	388.149576050719816	221.863634549737668	258.931029976125571	16.7883078545864954
0.419886117390398272	2299.46212353338069	306.293218575446019	233.019271576996545	267.66975815946626	17.1813367288467376
0.245993575200237124	1236.94484832325361	158.336901276060018	88.1789021285449053	99.290747431514981	24.9156115815610448
0.220169180515202179	1091.26181049559546	135.594106265999443	100.824076449657937	96.491432244528635	22.6188333018027805
0.241051655721235658	1208.80557299527095	189.807521459981729	95.7351094266324054	165.861295659054613	14.5761018951654435
0.397039176700755725	2152.33658620020606	309.198976839854708	229.702460757301935	291.272384433847778	14.7788578747947401
0.416466096242251726	2277.30369636154228	342.288979094065724	234.58014406366874	259.658387765240055	17.5407674364864121
0.170659605522658797	821.65084320535118	57.444843867748304	44.1118206854752444	42.2901521927338159	38.857786061433238
0.325789501415228777	1707.64781443654033	229.528304459936408	157.494074195460286	258.581442058681847	13.2078141481553875
0.199583098399234604	977.581967411865207	103.827477733279451	79.2764020619974019	91.5451562304031303	21.3573717641917078
0.21035408538973499	1036.78589414090402	39.7180276775533514	37.5896315969182737	124.083133781471412	16.7111494132125316
0.495483019291631965	2800.89130318354228	572.068491664003545	308.646915754305382	431.871669876010451	12.9709425209005858
0.279194074825864114	1429.10814313297419	251.835366580227685	140.012601455956371	189.329735275711924	15.0964996708185506
0.325586410409668847	1706.41208027724861	142.178026412373953	118.171716759505657	239.559436174181747	14.2462522664858007
0.297851390678660621	1539.42463502289866	212.278435029381683	156.075512727422506	186.802462811567122	16.4818451732701128
0.408094388263226637	2223.26249346092572	547.694405295396223	231.562649124686772	338.596115809340896	13.132238615004173
0.198009173082669854	968.981762978437473	44.4133952476804623	42.6039421336946944	128.9019428076531995	15.0344012180537412
0.214810752312288411	1061.45956309323947	84.0402283832352595	66.6569561968661475	60.138282220568839	35.3006279494359418
0.173687599757451849	837.763847250314143	143.499437719778598	63.9221706005589496	130.681123729434643	12.8214974487798354
0.253362050131173522	1279.12676088152284	212.096476825444483	122.592734145836744	119.450883805910836	21.4167818625755082
0.29516777191025545	1523.45591138019358	278.703009689416888	193.120643462578784	223.088711858259066	13.6578484737330115
0.249355258043124639	1256.15587226139246	96.6758597082766187	65.5141003682255842	91.177661381429085	27.5540270112092216
0.183450745735838527	890.055766226178548	31.9149489154018795	29.8300925077939141	84.6715303935136552	21.023731638949144
0.207685895947272048	1022.06331137720656	38.5823622043204964	36.4822304384929268	115.164710327274698	17.7495920143021308
0.423065482356498102	2320.10344091705338	386.898997540865935	250.929922206907946	319.639425205938941	14.5170042113687643
0.0940858976605110087	431.313018020826234	11.8895328965461822	10.5910001216635656	29.2797268708629923	29.4615465453700587
0.177382205673151994	857.491677381365662	35.341368396895767	33.7173568743433592	108.9493106313206708	15.7411124937371483
0.237383262882438384	1187.99690971625432	55.8516821556384144	53.6455049864282998	165.288944032445529	14.3747897558478623
0.139923597231761398	660.958967111346851	115.261220823733339	58.3607430879394897	67.2494488923977446	19.6569333428713158
0.144951961417371766	686.886957871026198	53.4125931361850448	37.1856554923018052	50.8501320230724905	27.0161327234848265
0.227152266465645347	1130.3215256054757	165.411638626308843	93.6009207416059468	77.7919883885512854	29.0601011497432324
0.149760696339439114	711.815641547286077	102.760898295216606	67.7440136166598705	67.0461037050537475	21.2336169355544939
0.238210902718374751	1192.68571940993297	116.529201410507724	70.6809023351030845	156.664906270534175	15.2259462288301322
0.274436261714390284	1401.24125320078929	160.984431448479114	119.9154732832192	192.450364597062593	14.5621054668781511
0.36597260535759979	1955.7507449636646	275.693789650013684	198.152083099528682	202.239228065871955	19.340963310309423
0.372158093988325778	1994.56649765368547	210.391272677286111	125.933786790279271	233.941519494320163	17.0518384420608271
0.475067616727968378	2663.33622833014169	237.1532571506458	150.378354774301215	273.220258278628139	19.4958913011061554
0.155259365437566022	740.479578192165832	42.302197973680336	33.3103441876177158	22.29991684008040669	66.4109721576428882
0.324113637370489371	1697.45637386934186	151.03816541026265	112.219920050924685	127.315381942809558	26.6653777095346456
0.26777645323067123	1362.41734474976124	121.459818600358517	98.4549879772668248	92.4341966070249049	29.4786430728001569
0.275117422600041461	1405.22419962075605	160.199698510699761	121.268156084028064	174.548573178084377	16.1012396037986107
0.218483067894236882	1081.8680986752488	77.3137343522615907	53.0196415508381094	63.5504692108218825	34.047525127981892
0.47461580198838238	2660.30949870383392	280.720840495138589	170.698495634226987	343.165566910477065	15.504524668104823
0.205535334051803798	1010.22395976767643	70.5896301817413985	58.9576799352493381	37.9226798099089411	53.2780892506289447
0.29467338514691388	1520.51777207375881	289.721588586946268	133.479066672712008	171.587314446375157	17.7229625276168576
0.232070495992326542	1157.98092281063373	136.347179150476592	105.841736489612543	118.776836755959682	19.4984300716786265
0.118885459559713968	554.041770529907694	28.9074191719196101	27.6738889804844454	85.1789469903537704	13.0088898749276876
0.515118393371057248	2934.62703115481236	402.843811646895062	298.359857137471295	456.527013396083877	12.8563127483924955
0.423790664311160636	2324.8171881964231	232.852844188135208	159.611332637923766	254.531737420482792	18.2674051712133512
0.280805645183483055	1438.57182621859124	152.531308054548219	121.912381815342499	122.794666353408453	23.4305262425375744
0.153156127000363629	729.495715500020879	36.8671839666063832	33.6200264438069709	57.7883867307554988	25.2471389761699889
0.238951134905023732	1196.88226069226266	79.158799648315636	68.9346388412849222	120.438093490450785	19.8754767035092641
0.433521994934364052	2388.274142251792	258.749085346030086	174.513969296866577	372.630592761074854	12.8184544621279528
0.258849848207345357	1310.71684241595562	128.115848858980002	78.0988969179037582	168.445084428413009	15.5625419033583423
0.196385363071636121	960.122699782624636	189.198826381597087	93.1212155096777394	123.3319672831226402	15.56972974538796
0.265341562982564838	1348.27658347899933	169.948275272551683	128.737545501302293	168.877073587867662	15.9675502995672609
0.249188110990562706	1255.19934911309588	201.34290117404629	115.700416373896843	113.572431350566829	22.103944314419774
0.246212544739348171	1238.19448203446268	173.713737325523994	131.222280857073343	184.100182602340408	13.4513118295920897
0.341916582865617436	1806.36581763695222	225.919089526121809	173.10030834990161	200.605107929502928	18.0091707163483505
0.35426481844401847	1882.73177106236949	251.115275076324565	180.853289133492751	182.847812979894116	20.5934294797323503
0.243394065791992631	1222.12802726199084	140.375271701482262	109.356239049583991	148.432006187567565	16.4671765699594026
0.348722023353886357	1848.37032382463258	201.673785859812	161.911470380883884	144.168736016814371	25.6417636013547003
0.12976395362533566	609.010166778799771	23.4170752104939837	21.9814720456744581	61.5165463625904858	19.7998815859777118
0.257985933031864789	1305.73395737186524	105.929916289603526	76.4838565391166441	92.387416355952514	28.2664892876991232
0.264444986060511589	1343.07692698319966	196.571780086702603	139.847831908475371	126.166220817507653	21.290594555033632
0.254161961891494759	1283.72215326957416	97.2273762834704343	87.0516647512411339	176.50636281724323	14.5459022868060028
0.421510857114805848	2310.00532495955031	264.382904483557468	201.152940441130255	238.514281117778385	19.3699539845907118
0.337679177831660571	1780.31515062810513	223.319621324521535	171.634915756166976	175.721866772355335	20.2628754557276913
0.344978463578058836	1825.23908522764805	200.770220285918498	160.920806887597905	149.883307645865291	24.3554684493647073
0.355849422295177575	1892.57985206257945	337.336717484560495	198.219727568465998	287.329952244605733	13.173564658176776
0.389635349721973334	2105.11832800625825	212.145649023277514	131.446802680758168	230.899730060176964	18.2340475448596102
0.286327907932514947	1471.09431172039649	114.614854281465426	84.6365129542786008	84.7642107779980891	34.7102697758437131
0.208949948704967081	1029.03349629043282	96.0628822256868204	78.9893391155900844	79.136594587741324	26.0065144741478562
0.303031317871034656	1570.34261693594112	100.344703824411795	90.325117765394225	178.70563300354579	17.574629188155285
0.276358399635455942	1412.48628813058781	195.615087930454706	134.198909802776512	120.519902851136061	23.439884279947762
0.267077843195110631	1358.35718114990482	82.7215609082760039	77.736453365744552	185.0554180579667	14.6805448379189141
0.307314348376396929	1596.00136292231878	249.88684273533471	126.802886801699472	177.703885901368801	17.9624812910185803
0.333764993438445678	1756.32253761071638	184.92683435161689	149.24163566100512	140.38999866047672	25.0206219013970958
0.5012322790900412	2839.90504341492624	405.133838845595108	295.724507645233984	382.825758635695528	14.8365410600149055
0.275865326130745991	1409.59997941666961	263.810710331780285	130.524107704568479	182.285524567642876	15.4658465916046168
0.3727376945104659	1998.21203377903589	168.005076172648813	117.267592181258848	141.892901863575918	28.1650739048276435
0.14708617691749204	697.934795800504503	22.922327868081112	21.1903848866545488	57.9064192930844438	24.1056105461473891
0.196103027230544402	958.583776659373257	53.8882058437592804	48.11307838444921	75.419625341665995	25.4200089782148062
0.273933262845961867	1398.30150525402382	214.74497955201079	148.545787720195591	209.271764791804489	13.3634989569198126
0.304361309910313516	1578.30122246277438	216.872827507038181	159.447534756768022	228.940136115269714	13.7878945059079641
0.228021022612897806	1135.19833108862576	103.551510598705164	86.3924407688220697	65.410366576675086	34.7100433922175924
0.155711475015103851	742.843870933051107	28.7831174005127188	27.116686792637001	80.6941112553271328	18.4113526842768529
0.183848724484910964	892.198275918194099	73.406035847791614	55.0615802376252006	77.8812406886860154	22.9117632957227855
0.245121579819297608	1231.9708434939414	147.402403534413679	103.930056849997456	121.542554680623382	20.272255206930339
0.288645181793191874	1484.78465907089162	209.655031080876995	138.512559757224096	138.659366322534807	21.4162908492909452
0.13960034113372366	659.297036375966172	44.5919751191606011	41.9160249278989951	100.0827392537078475	13.1750397979148168
0.291055999433432078	1499.05460811756848	282.44672457166314	144.608768850134851	174.163821003130714	17.2143054680756222
0.376560134130298874	2022.28995536661432	248.887515992889462	192.859265550586116	216.984177327094003	18.6399762441489187
0.305891621940392433	1587.46868107649129	247.30900204051153	131.071100949487572	234.462488181473954	13.541344659345171
0.278273517952442262	1423.70789818297658	184.349961630589746	141.673517917094074	146.709533645595859	19.4085259874413829
0.293170525765148238	1511.59332939037904	283.290588746196818	141.312561141546468	150.377983319841714	20.1039180872022101
0.436164179355632786	2405.56822768586062	278.741703360798169	212.70241306952218	319.512367215666614	15.0577472080267487
0.167470497340913127	804.734636857958208	34.4034586624963623	32.8357293301440834	106.045146801321627	15.1772082199225906
0.377136018164186293	2025.92287913049927	211.231368567811302	139.499079885871538	309.494378432178503	13.0918234404987928
0.456006087092506451	2536.31186651122607	443.851626705825424	269.757720172368749	370.241551089404405	13.7008493997950431
0.247794475383787294	1247.22947042023748	137.947383109628532	109.700878812716283	97.706569234899857	25.5301046835802516
0.356890429782811047	1899.05550574969038	341.524725676476521	168.055439715259126	207.136931480679276	18.3362328694805932
0.0897466983375831973	410.213766894337482	26.2546374486037699	21.1091321558787719	21.7721004885884334	37.6825164029851649
0.218279711068381843	1080.73614189744512	149.646405327735607	113.48805422959002	163.419441640527638	13.2265308343756462
0.247936433793612299	1248.04085606325952	163.680025229984352	99.6035926604016311	174.862272975028952	14.2745583118604991
0.285775567102712014	1467.83486308615443	235.50499958361803	122.802905786973042	142.333550712567477	20.625282735345273
0.18426418648316023	894.43581459345944	76.4991481127941881	65.3467786344824475	37.0460249211979704	48.287815845076409
0.305407309016516582	1584.56619177514995	168.954098528545046	118.267322127220183	178.894337396837267	17.7151073067242208
0.233330966921717398	1165.08939784823929	48.228595915171681	45.7298212215770619	133.291689057861485	17.4818010947776017
0.13233212358970059	622.08626716245135	62.4278760737595988	51.738079177463618	29.212237116359777	42.5907995121717917
0.243812094838665061	1224.50845420079713	119.355318841789952	96.2380973935240149	87.442283652664623	28.0072386733345056
0.247064898599410832	1243.06104096077684	64.264951100633283	59.775051105261177	131.85165631436345	18.8554482470367297
0.0717737723738980371	324.03079748408851	9.8795949762857056	8.86386712501853857	13.28836079590855883	48.7691149361110803
0.220870851733985685	1095.1752894827307	47.3406461309063857	45.3904929087633633	164.833075729172797	13.2882952603777973
0.264213367980083991	1341.7343050441466	152.807726967294599	120.416728921030355	108.366058859696794	24.7629990268689326
0.409198044178913811	2230.37056131455165	210.350834502020234	147.436717344906583	242.021516370334432	18.4311758290258965
0.326396269771266123	1711.34088616479789	168.605966628232352	126.06581942717068	175.189752207854568	19.5369976222624118
0.176051683034869733	850.378641293302849	80.5886022400096778	64.8216848653263469	48.2304752107577823	35.2631251331160982
0.209487959087961251	1032.00269854677731	117.180185362758451	92.3737350794302898	82.611398808781683	24.9845109374197953
0.289723855359130589	1491.16607825768506	145.428984472568715	110.455543062335522	114.095338330171292	26.138948358126953
0.31131137330167169	1620.02317438394675	317.519665431200622	160.423586515147605	211.691964910079992	15.3054762855272379
0.354055027326506622	1881.42876966673612	266.067345897706673	160.02171320629634	268.119965163573926	14.0342310466803095
0.12482057674184599	583.946970178372794	81.364380499475601	53.744710098090458	47.977096462590166	24.3427390664919336
0.466740648807412395	2607.67671570123912	352.68651131703291	266.782621976309315	357.173395695042554	14.601741043040585
0.446218344610338047	2471.62671768950622	367.255521318262083	268.052976697517408	357.914094075530028	13.8112846551827762
0.342258188900803173	1808.46940565194905	188.008358199156504	148.223841651180209	169.894995649229774	21.2892604486805297
0.323087884951287929	1691.22472807600911	235.570019240943992	172.630848048683504	245.821211538784507	13.7597949134603112
0.464241219024704055	2591.02099367826713	232.668848069175851	149.07277271104627	233.467774369937	22.1959625963000207
0.207064567629033469	1018.64026805305332	137.705655137857917	104.310853966583409	131.268647003033321	15.51993246383525
0.135292824117807076	637.207740411931809	40.3561808633162755	29.7249904335391904	21.28919093841431793	59.862090791073804
0.3069553941147114	1593.84768222395019	131.136961901223401	86.5026452695046118	111.34174881326075	28.6298302157460576
0.161067269918303779	770.938122540198492	53.3373825916196225	38.6719704063231404	33.219496621236078	46.4147985943510264
0.442622091369181625	2447.95304450395361	317.557365605836878	239.342455834555352	254.862355600876923	19.21000093350413
0.272876189123348212	1392.12747038846101	87.8166299258666214	79.1508257031180022	160.774255471276907	17.3177909150656433
0.426652771251321283	2343.44162290051281	316.011587754274387	233.783307963031177	273.397352845966332	17.1431186037914678
0.369167484002646873	1975.77911052089871	317.559300699119149	204.836674803157052	262.34823379436679	15.0622634804513265
0.228326092694047134	1136.91176954270918	68.6084213685880116	61.1342394880119642	103.432047905191356	21.983742806384992
0.179251634474433264	867.501930565242901	44.4592375861668145	43.1412352281022748	130.412627625597892	13.3039560103912251
0.221584793224920862	1099.15980161679545	134.90255404849222	104.09699939649731	125.40516538265609	17.5297372841519738
0.10744945480274426	496.997134830575817	23.3044581643809359	20.2995890094374864	16.98467028047251707	58.5230241886979101
0.149547377522922353	710.707038424334883	33.0242010353925437	31.2996356000905251	81.0709915270971097	17.53295537743087
0.39652471401338385	2149.04823257216776	280.558324774685559	209.622506485433888	331.003406178453833	12.9850520717212898
0.296722082166633427	1532.70063828373145	341.148397121029291	165.992752143743218	237.60359700632455	12.9013252122015132
0.224704774330673374	1116.60312068152348	139.043172448832763	105.63886466000217	89.327473296197917	25.0002172787092576
0.384613546466553213	2073.22146789722001	297.347378716760147	210.870690630666161	227.929076825426364	18.1918120914877868
0.363158564592772848	1938.14611144854666	274.082891140102788	198.366106624146454	288.992493771373501	13.4131242383191065
0.171865588510462075	828.062305962199957	86.8303294941389652	70.494770737232713	72.3681934433552298	22.8847029768775236
0.15788583281144053	754.230468866860178	93.6737720607015945	68.36663297287717	42.5070120849050823	35.4873434698412709
0.239255080497484229	1198.60619396094194	79.1226756138021869	74.4117248733803791	168.228173042028254	14.2497677087831836
0.228651290210660108	1138.73877651535531	156.292850699048898	125.294281260042979	173.834620447978957	13.1014037776914485
0.180398415192326134	873.65196186031244	29.9142886806385242	27.9247328248558446	106.0281142776593962	16.4796284044522494
0.287110900513999123	1475.71735095543363	291.229197092772495	132.416560977213834	166.243154086840876	17.7537217584858773
0.154893697313729817	738.568159886280228	115.783242842569976	68.0092377424450802	69.3399483110175556	21.3028182995898696
0.337263413631875064	1777.76341695675296	282.516265728411895	179.502859303306082	223.002926864375308	15.9438572574246376
0.416989189047720199	2280.68978252567831	221.668075378973185	135.323118256157613	258.561364942984195	17.6413810549661747
0.107223468667094313	495.877597398569776	12.1858047022335772	10.0962459739869885	27.5776943107398759	35.9622230786316948
0.324802420147470627	1701.64353547988708	164.624070258790368	123.928482887112892	170.450026766333197	19.9664801204477236
0.202366322124508002	992.821956156712076	92.8448445017170627	85.3118973660227766	144.24262333419307	13.7659997191878745
0.308283580378872379	1601.81960694730492	263.623024199349345	132.529975661624064	193.668452092335157	16.5418744213807898
0.282124833620347904	1446.32777585168446	132.565047926595781	108.588675419520172	205.147694830907506	14.1003561072798469
0.329541539037359943	1730.51103786062731	116.736948614880973	107.479013405794305	252.350502213689928	13.715138449736342
0.188172440543248776	915.529687946288504	129.33526887563454	91.6912230521282794	101.7535186026560055	17.9950472577051706
0.187216932258143842	910.365000508944036	42.1185101734772616	39.5707655972061545	105.8955928531326489	17.1936333889085589
0.507294107466063293	2881.16960267178092	434.176943697513082	301.642747915219161	369.229000175911751	15.6064101210853181
0.242491840121902502	1216.99336702170308	123.854642819960674	83.593609035680231	123.772879247589136	19.6649439589635762
0.228856511246176453	1139.89201527282671	152.124995092630257	101.474122400974664	93.637267635522999	24.3469730387644923
0.24223683495625048	1215.54284447696614	168.308966280042398	118.254703102941505	151.735005233941314	16.0219171917893561
0.558706314075407828	3236.36477367964426	431.15948274780277	327.297350720202587	438.430316896571661	14.7634168941064452
0.289466579068173413	1489.64353571142146	263.54141825004217	124.768554988313866	163.65822211142414	18.2043225997801805
0.336738504204394662	1774.54290839310624	228.552676498577085	165.840165595940874	153.695428335851274	23.0916810943188366
0.268020417910494579	1363.83577034291034	245.221612219318502	115.886831944299701	145.303455445102596	18.7722413918529831
0.241098567215167314	1209.07211231926817	169.39020354676552	105.438480475583688	85.483240959031665	28.2879333716119383
0.28463081838274551	1461.08413474820668	122.81954780890689	79.5164352004652954	127.723802317446773	22.878807367741917
0.210493897877918723	1037.55837692096634	36.5861795809378378	34.3138043566423221	111.161478350492662	18.6675886704122434
0.121042572672058313	564.887209660849294	18.763192477224024	17.4343735353683442	43.8950978745051778	25.7380544531804247
0.386867963186405372	2087.52774337262781	446.591375175844178	221.113901548255768	291.930604686072227	14.3015340622984848
0.453655272665497211	2520.74212195515292	264.034109802833655	208.765927986697136	228.949498189630106	22.0200711675490872
0.298752521631377554	1544.79432092511388	121.247020055562786	82.4551545963949053	94.3408049479779692	32.7492291755821796
0.363070857421173176	1937.59796327898516	259.927258111137121	161.367972685520243	293.927189471425266	13.184203657806572
